timestamp,how_old_are_you,industry,job_title,additional_context_on_job_title,annual_salary,additional_monetary_comp,income_context,country,us_state,city,years_of_experience_in_field,years_of_experience_overall,highest_level_of_education,race,salary_was_imputed,salary_minmax,salary_robust,comp_standard,education_encoded,age_encoded,exp_field_encoded,exp_overall_encoded,gender_Non-binary,gender_Prefer not to say,gender_Woman,currency_CAD,currency_EUR,currency_GBP,currency_INR,currency_USD,industry_target_enc,salary_per_exp_year,total_comp,survey_year,survey_month,survey_dayofweek,survey_is_weekend
,25-34,Legal,general counsel,none,237831.0,0.0,before tax,Usa,California,Seattle,41 years or more,41 years or more,College degree,White,0,0.917789181583177,3.27264574904974,-0.4666212985712765,3.0,3.0,7.0,7.0,True,False,False,True,False,False,False,False,106871.19795728181,29728.875,237831.0,,,,0
2021-04-29 05:13:30,18-24,Nursing,head nurse,Remote position,114441.0,8596.0,none,United States,New York,Unknown,11 - 20 years,11 - 20 years,Some college,White,0,0.40509577112076506,0.7578441063476373,0.9180341711829259,2.0,2.0,5.0,5.0,False,False,False,True,False,False,False,False,85979.94017347855,19073.5,123037.0,2021.0,4.0,3.0,0
2021-04-28 09:21:26,35-44,Hospitality,hotel manager,none,23713.0,2406.0,net,United States,New York,Denver,11 - 20 years,11 - 20 years,College degree,Multiracial,0,0.02811507783578486,-1.0912759474579898,-0.07905951864705467,3.0,4.0,5.0,5.0,False,True,False,False,False,False,False,True,58418.15139348958,3952.1666666666665,26119.0,2021.0,4.0,2.0,0
2021-04-23 03:14:30,45-54,Media & Publishing,reporter,Part-time equivalent,107224.0,0.0,gross,United States,N/A,Portland,8 - 10 years,8 - 10 years,College degree,Prefer not to say,0,0.3751086705185507,0.6107550111585534,-0.4666212985712765,3.0,5.0,4.0,4.0,False,False,True,False,False,False,False,True,62836.339859995605,21444.8,107224.0,2021.0,4.0,4.0,0
2021-04-29 07:00:07,35-44,Tech/Software,software engineer,none,16946.539999999997,0.0,none,United Kingdom,N/A,San Francisco,1 year or less,1 year or less,College degree,White,0,0.0,-1.229182623228134,-0.4666212985712765,3.0,4.0,1.0,1.0,False,False,False,False,False,False,False,True,94256.4439518769,8473.269999999999,16946.539999999997,2021.0,4.0,3.0,0
,55-64,Real Estate,real estate agent,Academic salary,61942.0,0.0,none,United States,Texas,Unknown,11 - 20 years,11 - 20 years,College degree,Multiracial,0,0.18695903916626172,-0.3121337803548318,-0.4666212985712765,3.0,6.0,5.0,5.0,False,False,True,False,False,False,True,False,75826.32961422717,10323.666666666666,61942.0,,,,0
2021-04-25 08:35:28,45-54,Education (Higher Ed),research scientist,none,78118.0,0.0,none,Canada,N/A,Unknown,5-7 years,5-7 years,PhD,Another option not listed here,0,0.25417136275520713,0.01754797158899838,-0.4666212985712765,6.0,5.0,3.0,3.0,False,False,True,False,True,False,False,False,68838.49596711004,19529.5,78118.0,2021.0,4.0,6.0,1
,45-54,Consulting,strategy consultant,Entry level position,48095.0,0.0,none,United States,Colorado,Seattle,5-7 years,5-7 years,College degree,Prefer not to say,0,0.12942386083193141,-0.5943483710550183,-0.4666212985712765,3.0,5.0,3.0,3.0,False,False,True,False,False,False,False,False,113679.46853771938,12023.75,48095.0,,,,0
2021-04-15 17:19:06,25-34,Engineering,mechanical engineer,none,113242.0,45703.0,none,Canada,N/A,Austin,11 - 20 years,11 - 20 years,High School,Another option not listed here,0,0.4001138487677021,0.7334073840070926,6.895280624902002,1.0,3.0,5.0,5.0,False,False,False,False,False,False,False,True,96125.9174526042,18873.666666666668,158945.0,2021.0,4.0,3.0,0
2021-04-20 11:30:00,35-44,Consulting,associate consultant,Entry level position,106805.0,0.0,none,United States,Colorado,Austin,1 year or less,1 year or less,"Professional degree (MD, JD, etc.)",White,1,0.3733676984869132,0.6022154059369618,-0.4666212985712765,5.0,4.0,1.0,1.0,False,False,True,False,False,False,False,True,113679.46853771938,53402.5,106805.0,2021.0,4.0,1.0,0
2021-04-25 15:15:42,25-34,Education (Higher Ed),associate professor,Government pay scale,42234.0,0.0,none,Ireland,N/A,Boston,2 - 4 years,2 - 4 years,College degree,Prefer not to say,0,0.10507102771157974,-0.7138009395603836,-0.4666212985712765,3.0,3.0,2.0,2.0,False,False,True,False,False,False,False,True,68838.49596711004,14078.0,42234.0,2021.0,4.0,6.0,1
,25-34,Banking/Finance,credit analyst,Contract role,65975.0,7760.0,none,France,N/A,Denver,5-7 years,5-7 years,High School,Asian or Asian American,0,0.20371641435383697,-0.22993753248209026,0.7833701445758396,1.0,3.0,3.0,3.0,False,False,True,False,False,True,False,False,81999.57761695166,16493.75,73735.0,,,,0
,35-44,Healthcare,healthcare administrator,Senior level,150254.0,0.0,before tax,United States,Colorado,San Francisco,2 - 4 years,2 - 4 years,College degree,Another option not listed here,1,0.5539010965838526,1.4877459722208068,-0.4666212985712765,3.0,4.0,2.0,2.0,False,False,True,False,True,False,False,False,150715.52419970158,50084.666666666664,150254.0,,,,0
2021-04-16 15:18:56,25-34,Education (Higher Ed),assistant professor,Entry level position,16946.539999999997,0.0,none,United States,Florida,Unknown,2 - 4 years,2 - 4 years,College degree,Black or African American,0,0.0,-1.229182623228134,-0.4666212985712765,3.0,3.0,2.0,2.0,False,False,True,False,False,False,False,True,68838.49596711004,5648.846666666665,16946.539999999997,2021.0,4.0,4.0,0
,25-34,HR/People Ops,chief people officer,Government pay scale,60031.0,0.0,none,Unknown,N/A,Chicago,5-7 years,5-7 years,High School,Asian or Asian American,0,0.17901871087876947,-0.35108171729626725,-0.4666212985712765,1.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,78749.3027916493,15007.75,60031.0,,,,0
,18-24,Government & Public Administration,state employee,Part-time equivalent,39754.0,5324.0,none,United States,New York,Unknown,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)","Hispanic, Latino, or Spanish origin",0,0.09476646771525281,-0.7643456196309015,0.3909759235054304,5.0,2.0,5.0,5.0,False,False,False,False,False,False,False,True,74818.29048831394,6625.666666666667,45078.0,,,,0
2021-04-23 09:43:30,25-34,Education (Higher Ed),professor,Includes bonus,80646.0,0.0,none,Usa,Texas,Unknown,8 - 10 years,8 - 10 years,Master's degree,Asian or Asian American,0,0.2646753658482372,0.06907093578991348,-0.4666212985712765,4.0,3.0,4.0,4.0,False,False,False,False,False,False,False,True,68838.49596711004,16129.2,80646.0,2021.0,4.0,4.0,0
,45-54,Consulting,senior consultant,none,100756.0,0.0,none,New Zealand,N/A,Unknown,2 - 4 years,2 - 4 years,College degree,White,0,0.34823371323780766,0.47893122458754117,-0.4666212985712765,3.0,5.0,2.0,2.0,False,False,True,False,False,False,False,True,113679.46853771938,33585.333333333336,100756.0,,,,0
2021-04-29 06:53:32,25-34,Education (Higher Ed),assistant professor,Government pay scale,65879.0,0.0,net,Switzerland,N/A,Portland,11 - 20 years,11 - 20 years,College degree,Multiracial,1,0.20331752816043075,-0.23189410074288452,-0.4666212985712765,3.0,3.0,5.0,5.0,False,False,False,False,False,False,False,True,68838.49596711004,10979.833333333334,65879.0,2021.0,4.0,3.0,0
2021-04-28 07:59:41,45-54,Education (Higher Ed),professor,Entry level position,74744.0,929.0,none,Australia,N/A,Unknown,5-7 years,5-7 years,College degree,Prefer not to say,0,0.2401521750827849,-0.051217250410166004,-0.3169767044110096,3.0,5.0,3.0,3.0,True,False,False,False,False,False,False,False,68838.49596711004,18686.0,75673.0,2021.0,4.0,2.0,0
2021-04-21 19:17:46,45-54,Food & Beverage,restaurant manager,Part-time equivalent,62472.0,0.0,none,Uk,N/A,Denver,2 - 4 years,2 - 4 years,Master's degree,Asian or Asian American,0,0.18916122335902513,-0.3013318930816969,-0.4666212985712765,4.0,5.0,2.0,2.0,True,False,False,False,False,False,False,True,55626.60619015303,20824.0,62472.0,2021.0,4.0,2.0,0
,25-34,Architecture,senior architect,none,80228.5,0.0,none,United States,Massachusetts,Denver,8 - 10 years,8 - 10 years,College degree,Multiracial,1,0.2629406264133717,0.06056190194739685,-0.4666212985712765,3.0,3.0,4.0,4.0,False,False,False,False,False,False,False,True,80164.97773499455,16045.7,80228.5,,,,0
2021-04-18 23:46:04,45-54,Nursing,rn,Senior level,84082.0,0.0,none,Germany,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Prefer not to say,0,0.27895216752056756,0.13909977479084082,-0.4666212985712765,3.0,5.0,4.0,4.0,False,False,False,False,False,False,False,True,85979.94017347855,16816.4,84082.0,2021.0,4.0,6.0,1
,45-54,Nursing,nurse,Government pay scale,98983.0,4898.0,none,United States,California,Unknown,11 - 20 years,11 - 20 years,College degree,Prefer not to say,0,0.34086678385333685,0.44279585452099746,0.32235525922957076,3.0,5.0,5.0,5.0,False,False,False,False,False,False,False,True,85979.94017347855,16497.166666666668,103881.0,,,,0
,25-34,Architecture,project architect,none,90004.0,0.0,none,United States,California,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.30355845957631283,0.2597955793785858,-0.4666212985712765,3.0,3.0,4.0,4.0,False,False,False,False,False,False,False,True,80164.97773499455,18000.8,90004.0,,,,0
,45-54,Tech/Software,it manager,Entry level position,105698.0,0.0,none,Australia,N/A,New York,5-7 years,5-7 years,PhD,Multiracial,0,0.3687680420691979,0.5796537281796782,-0.4666212985712765,6.0,5.0,3.0,3.0,False,False,True,False,False,False,False,True,94256.4439518769,26424.5,105698.0,,,,0
2021-04-16 04:52:57,25-34,Education (Higher Ed),research scientist,Part-time equivalent,63122.0,26888.0,none,Australia,N/A,New York,1 year or less,1 year or less,College degree,Multiracial,0,0.19186201529354635,-0.2880842954825692,3.8645346193848646,3.0,3.0,1.0,1.0,False,False,False,False,False,False,False,False,68838.49596711004,31561.0,90010.0,2021.0,4.0,4.0,0
2021-04-15 23:57:48,25-34,Government & Public Administration,government analyst,Part-time equivalent,116097.0,13077.0,USD equivalent,United States,Florida,Unknown,21 - 30 years,21 - 30 years,Some college,Another option not listed here,0,0.41197655795702204,0.7915949088463381,1.6398397970517695,2.0,3.0,6.0,6.0,False,False,True,True,False,False,False,False,74818.29048831394,16585.285714285714,129174.0,2021.0,4.0,3.0,0
,65 or over,Consulting,consultant,Academic salary,56864.0,17665.0,none,Canada,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.1658596215608794,-0.415628088983094,2.378881129675348,3.0,7.0,4.0,4.0,True,False,False,False,False,False,False,True,113679.46853771938,11372.8,74529.0,,,,0
2021-04-23 18:17:53,35-44,Real Estate,real estate manager,Senior level,60094.0,1041.0,none,Canada,N/A,Austin,11 - 20 years,11 - 20 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.1792804799431923,-0.349797719375121,-0.298935590798577,3.0,4.0,5.0,5.0,False,False,False,False,False,False,False,False,75826.32961422717,10015.666666666666,61135.0,2021.0,4.0,4.0,0
,45-54,Government & Public Administration,program manager,Contract role,64952.0,3293.0,none,United States,Washington,Unknown,21 - 30 years,21 - 30 years,Master's degree,Another option not listed here,0,0.1994657833553521,-0.25078721301117896,0.06381965790854996,4.0,5.0,6.0,6.0,False,False,False,False,False,False,False,True,74818.29048831394,9278.857142857143,68245.0,,,,0
2021-04-12 10:31:27,25-34,Tech/Software,data scientist,Entry level position,157890.0,5520.0,none,Canada,N/A,Los Angeles,21 - 30 years,21 - 30 years,College degree,Black or African American,0,0.5856291692177044,1.6433746726314824,0.4225478723271875,3.0,3.0,6.0,6.0,False,False,True,False,False,False,False,True,94256.4439518769,22555.714285714286,163410.0,2021.0,4.0,0.0,0
2021-04-21 02:44:41,35-44,Media & Publishing,writer,none,74359.0,0.0,none,Us,N/A,Portland,8 - 10 years,8 - 10 years,College degree,Another option not listed here,0,0.23855247524464546,-0.05906390437272625,-0.4666212985712765,3.0,4.0,4.0,4.0,False,False,False,False,False,False,False,True,62836.339859995605,14871.8,74359.0,2021.0,4.0,2.0,0
2021-04-17 14:26:03,25-34,Hospitality,front desk manager,Entry level position,75225.0,0.0,none,Us,Texas,Los Angeles,5-7 years,5-7 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.2421507611143306,-0.04141402818681151,-0.4666212985712765,3.0,3.0,3.0,3.0,False,False,False,False,False,False,False,True,58418.15139348958,18806.25,75225.0,2021.0,4.0,5.0,1
2021-04-20 00:57:10,25-34,Healthcare,physician assistant,Commission based,112344.0,2587.0,none,Canada,N/A,Unknown,5-7 years,5-7 years,Master's degree,Multiracial,0,0.39638260083354826,0.7151053184009131,-0.04990379039839127,4.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,150715.52419970158,28086.0,114931.0,2021.0,4.0,1.0,0
,35-44,Engineering (Civil),civil engineer,Contract role,58870.0,0.0,none,Netherlands,N/A,Chicago,11 - 20 years,11 - 20 years,Some college,Prefer not to say,0,0.1741946809772632,-0.3747439647002476,-0.4666212985712765,2.0,4.0,5.0,5.0,False,False,True,True,False,False,False,False,86273.75428696314,9811.666666666666,58870.0,,,,0
2021-04-29 09:12:22,25-34,Law,litigation attorney,Entry level position,165281.0,5113.0,none,United States,Texas,Unknown,11 - 20 years,11 - 20 years,High School,"Hispanic, Latino, or Spanish origin",0,0.6163392510454674,1.794010047793256,0.35698775411057976,1.0,3.0,5.0,5.0,False,False,True,False,False,True,False,False,122354.23188627732,27546.833333333332,170394.0,2021.0,4.0,3.0,0
2021-04-27 09:42:49,35-44,Finance,controller,Entry level position,98379.0,15902.0,none,India,N/A,Unknown,2 - 4 years,2 - 4 years,Master's degree,Another option not listed here,0,0.3383571248864895,0.43048577921350034,2.094894671651074,4.0,4.0,2.0,2.0,False,False,True,False,False,True,False,False,112098.67001907267,32793.0,114281.0,2021.0,4.0,1.0,0
2021-04-16 08:23:27,55-64,Tech/Software,software eng,Commission based,91185.5,0.0,none,Ireland,N/A,Seattle,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Multiracial,1,0.30846766830036937,0.28387563562992324,-0.4666212985712765,5.0,6.0,3.0,3.0,False,False,False,False,True,False,False,False,94256.4439518769,22796.375,91185.5,2021.0,4.0,4.0,0
2021-04-12 12:42:33,35-44,Education (Higher Ed),professor,none,80394.0,7784.0,none,United States,Texas,Unknown,2 - 4 years,2 - 4 years,High School,Prefer not to say,0,0.2636282895905459,0.06393494410532859,0.7872360974927894,1.0,4.0,2.0,2.0,False,False,False,False,False,False,False,True,68838.49596711004,26798.0,88178.0,2021.0,4.0,0.0,0
,35-44,HR/People Ops,hr business partner,Senior level,41849.0,9770.0,none,Unknown,N/A,Unknown,5-7 years,5-7 years,Some college,Black or African American,0,0.10347132787344028,-0.7216475935229438,1.107143701370389,2.0,4.0,3.0,3.0,False,False,True,False,False,False,False,True,78749.3027916493,10462.25,51619.0,,,,0
,25-34,Tech/Software,full stack developer,Commission based,29315.0,6788.0,none,Us,Oregon,Unknown,5-7 years,5-7 years,College degree,Another option not listed here,0,0.05139174924684274,-0.9771020370728923,0.6267990514393709,3.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,94256.4439518769,7328.75,36103.0,,,,0
,25-34,Education (K-12),middle school teacher,none,54701.0,0.0,none,Germany,N/A,Chicago,8 - 10 years,8 - 10 years,Master's degree,Black or African American,0,0.15687221701569587,-0.45971201760911434,-0.4666212985712765,4.0,3.0,4.0,4.0,False,False,True,True,False,False,False,False,56023.52680859238,10940.2,54701.0,,,,0
2021-04-26 21:45:33,35-44,Real Estate,property manager,Entry level position,37453.0,9963.0,gross,Unknown,N/A,Seattle,11 - 20 years,11 - 20 years,PhD,Prefer not to say,0,0.08520566426704783,-0.8112421151318135,1.1382324060775273,6.0,4.0,5.0,5.0,False,False,True,False,False,False,False,True,75826.32961422717,6242.166666666667,47416.0,2021.0,4.0,0.0,0
,35-44,Education (Higher Ed),research scientist,Part-time equivalent,48813.0,0.0,none,United States,Illinois,Chicago,5-7 years,5-7 years,Master's degree,Black or African American,0,0.13240719715344867,-0.579714870937828,-0.4666212985712765,4.0,4.0,3.0,3.0,False,False,True,False,False,True,False,False,68838.49596711004,12203.25,48813.0,,,,0
2021-04-26 08:31:30,35-44,Education (Higher Ed),department chair,Commission based,45504.0,6245.0,none,United States,Massachusetts,Austin,21 - 30 years,21 - 30 years,Some college,Black or African American,0,0.11865808867447857,-0.6471553331770796,0.5393318666933807,2.0,4.0,6.0,6.0,False,False,False,False,False,True,False,False,68838.49596711004,6500.571428571428,51749.0,2021.0,4.0,0.0,0
,35-44,Education (K-12),middle school teacher,none,49619.0,0.0,none,Australia,N/A,Unknown,5-7 years,5-7 years,PhD,Prefer not to say,0,0.1357561791522549,-0.5632878499149097,-0.4666212985712765,6.0,4.0,3.0,3.0,False,False,False,False,False,False,False,False,56023.52680859238,12404.75,49619.0,,,,0
2021-04-16 01:17:07,45-54,Food & Beverage,catering manager,none,48200.0,13628.0,none,United States,Texas,Unknown,11 - 20 years,11 - 20 years,College degree,Another option not listed here,0,0.12986014260596945,-0.5922083745197746,1.7285956327700762,3.0,5.0,5.0,5.0,True,False,False,False,False,False,False,True,55626.60619015303,8033.333333333333,61828.0,2021.0,4.0,4.0,0
,45-54,Education (Higher Ed),department chair,Commission based,134573.0,0.0,none,Germany,N/A,Portland,11 - 20 years,11 - 20 years,PhD,Asian or Asian American,0,0.48874552992965775,1.168152775371697,-0.4666212985712765,6.0,5.0,5.0,5.0,False,False,False,False,False,False,True,False,68838.49596711004,22428.833333333332,134573.0,,,,0
2021-04-13 00:34:09,45-54,Retail,merchandiser,none,56179.0,3447.0,none,France,N/A,Unknown,11 - 20 years,11 - 20 years,College degree,Black or African American,0,0.16301340236834555,-0.42958901876063627,0.08862618912564478,3.0,5.0,5.0,5.0,False,False,True,False,False,False,False,True,63846.785836253715,9363.166666666666,59626.0,2021.0,4.0,1.0,0
,45-54,Legal,legal counsel,Senior level,193401.0,0.0,none,Us,N/A,Unknown,5-7 years,5-7 years,PhD,Black or African American,0,0.7331796651973681,2.3671215008509034,-0.4666212985712765,6.0,5.0,3.0,3.0,False,False,True,False,False,False,False,True,106871.19795728181,48350.25,193401.0,,,,0
,35-44,Architecture,project architect,Includes bonus,80228.5,0.0,none,United States,Massachusetts,Unknown,21 - 30 years,21 - 30 years,College degree,Prefer not to say,1,0.2629406264133717,0.06056190194739685,-0.4666212985712765,3.0,4.0,6.0,6.0,False,False,True,False,False,False,False,True,80164.97773499455,11461.214285714286,80228.5,,,,0
,35-44,Tech/Software,data analyst,Commission based,94367.0,0.0,none,Germany,N/A,Unknown,21 - 30 years,21 - 30 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.32168700605372186,0.3487175306478075,-0.4666212985712765,3.0,4.0,6.0,6.0,False,False,True,False,False,False,False,True,94256.4439518769,13481.0,94367.0,,,,0
,45-54,Legal,associate attorney,none,180975.0,0.0,none,Ireland,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.6815488335383525,2.1138681965943484,-0.4666212985712765,3.0,5.0,4.0,4.0,False,False,False,False,True,False,False,False,106871.19795728181,36195.0,180975.0,,,,0
2021-04-19 05:42:49,35-44,Hospitality,general manager,none,53730.0,7403.0,none,New Zealand,N/A,Unknown,5-7 years,5-7 years,College degree,Prefer not to say,0,0.1528376493719727,-0.4795018903302728,0.7258640949362107,3.0,4.0,3.0,3.0,True,False,False,False,False,True,False,False,58418.15139348958,13432.5,61133.0,2021.0,4.0,0.0,0
,35-44,Education (K-12),vice principal,Senior level,53504.0,91.0,USD equivalent,United States,New York,Unknown,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Another option not listed here,0,0.15189860479166228,-0.48410797811089257,-0.451962893761175,5.0,4.0,4.0,4.0,True,False,False,True,False,False,False,False,56023.52680859238,10700.8,53595.0,,,,0
2021-04-16 13:05:15,25-34,Government & Public Administration,federal employee,Entry level position,16946.539999999997,2539.0,none,Canada,N/A,Unknown,2 - 4 years,2 - 4 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.0,-1.229182623228134,-0.05763569623229096,3.0,3.0,2.0,2.0,False,False,False,True,False,False,False,False,74818.29048831394,5648.846666666665,19485.539999999997,2021.0,4.0,4.0,0
2021-04-15 18:06:44,35-44,Insurance,insurance agent,Entry level position,41492.0,0.0,none,Switzerland,N/A,Boston,2 - 4 years,2 - 4 years,College degree,Prefer not to say,0,0.10198796984171095,-0.7289235817427724,-0.4666212985712765,3.0,4.0,2.0,2.0,True,False,False,False,False,False,False,True,68254.26749306914,13830.666666666666,41492.0,2021.0,4.0,3.0,0
,18-24,Tech/Software,senior swe,Commission based,20160.0,0.0,none,Usa,New York,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.013352133615240652,-1.16368935402676,-0.4666212985712765,3.0,2.0,4.0,4.0,False,False,False,False,False,False,False,True,94256.4439518769,4032.0,20160.0,,,,0
2021-04-16 15:39:23,35-44,Nursing,rn,Entry level position,107541.0,0.0,none,Australia,N/A,Unknown,5-7 years,5-7 years,Master's degree,Prefer not to say,0,0.3764258259696941,0.617215762603051,-0.4666212985712765,4.0,4.0,3.0,3.0,False,False,True,False,True,False,False,False,85979.94017347855,26885.25,107541.0,2021.0,4.0,4.0,0
,25-34,Tech/Software,data analyst,none,55724.0,0.0,none,United States,New York,Unknown,8 - 10 years,8 - 10 years,Master's degree,Multiracial,0,0.16112284801418075,-0.4388623370800257,-0.4666212985712765,4.0,3.0,4.0,4.0,False,False,True,False,False,False,False,False,94256.4439518769,11144.8,55724.0,,,,0
2021-04-17 22:32:42,35-44,Food & Beverage,food & beverage manager,Senior level,55708.0,0.0,none,United States,California,San Francisco,1 year or less,1 year or less,High School,Prefer not to say,1,0.16105636698194636,-0.43918843179015804,-0.4666212985712765,1.0,4.0,1.0,1.0,False,False,True,False,False,True,False,False,55626.60619015303,27854.0,55708.0,2021.0,4.0,5.0,1
,18-24,Nonprofit,grant writer,none,67213.0,21811.0,before tax,United States,California,Unknown,11 - 20 years,11 - 20 years,College degree,Prefer not to say,0,0.20886038422297115,-0.20470595428559782,3.046724496078433,3.0,2.0,5.0,5.0,False,False,False,False,False,False,False,True,56652.47421011452,11202.166666666666,89024.0,,,,0
2021-04-13 00:47:35,35-44,Education (Higher Ed),lecturer,Government pay scale,72804.0,0.0,none,France,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.23209134992436786,-0.09075623401371635,-0.4666212985712765,3.0,4.0,4.0,4.0,False,False,True,False,False,False,False,False,68838.49596711004,14560.8,72804.0,2021.0,4.0,1.0,0
,45-54,Tech/Software,frontend developer,Commission based,81715.0,0.0,before tax,Australia,N/A,Unknown,2 - 4 years,2 - 4 years,"Professional degree (MD, JD, etc.)",White,0,0.26911712981439584,0.09085813861063273,-0.4666212985712765,5.0,5.0,2.0,2.0,False,False,True,False,False,False,False,True,94256.4439518769,27238.333333333332,81715.0,,,,0
2021-04-19 17:07:44,35-44,Tech/Software,frontend developer,Remote position,91377.0,9425.0,none,United States,N/A,Unknown,11 - 20 years,11 - 20 years,PhD,Asian or Asian American,0,0.3092633631549245,0.28777858169182013,1.051570628189235,6.0,4.0,5.0,5.0,True,False,False,False,False,False,False,True,94256.4439518769,15229.5,100802.0,2021.0,4.0,0.0,0
,45-54,Healthcare,np,Commission based,24839.0,6808.0,none,Germany,N/A,Denver,21 - 30 years,21 - 30 years,Master's degree,"Hispanic, Latino, or Spanish origin",0,0.032793680479278456,-1.068327032232424,0.6300206788701624,4.0,5.0,6.0,6.0,False,False,True,False,False,False,False,True,150715.52419970158,3548.4285714285716,31647.0,,,,0
2021-04-14 20:36:51,18-24,Legal,general counsel,Entry level position,80499.0,3711.0,none,Canada,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.26406457136458394,0.0660749406405723,0.13115167121209306,3.0,2.0,4.0,4.0,False,False,False,False,False,False,False,True,106871.19795728181,16099.8,84210.0,2021.0,4.0,2.0,0
,35-44,Tech/Software,software engineer,Remote position,119481.0,0.0,net,Switzerland,N/A,Denver,8 - 10 years,8 - 10 years,College degree,Black or African American,0,0.42603729627459075,0.8605639400393352,-0.4666212985712765,3.0,4.0,4.0,4.0,False,False,True,False,False,False,False,False,94256.4439518769,23896.2,119481.0,,,,0
2021-04-17 06:02:29,55-64,Nonprofit,outreach coordinator,Senior level,76790.0,3493.0,none,Germany,N/A,Los Angeles,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Prefer not to say,0,0.24865343707975468,-0.009517889351988669,0.09603593221646532,5.0,6.0,5.0,5.0,False,False,False,False,False,False,False,True,56652.47421011452,12798.333333333334,80283.0,2021.0,4.0,5.0,1
,55-64,Hospitality,operations manager,none,40231.0,2401.0,none,Switzerland,N/A,Boston,5-7 years,5-7 years,Master's degree,Another option not listed here,0,0.09674843348873986,-0.7546239210850801,-0.07986492550475255,4.0,6.0,3.0,3.0,True,False,False,False,False,False,True,False,58418.15139348958,10057.75,42632.0,,,,0
2021-04-29 05:20:14,25-34,Healthcare,healthcare administrator,Remote position,208008.0,0.0,none,Ireland,N/A,Austin,21 - 30 years,21 - 30 years,College degree,Black or African American,0,0.7938726925628309,2.6648255902823776,-0.4666212985712765,3.0,3.0,6.0,6.0,False,False,True,False,False,False,False,True,150715.52419970158,29715.428571428572,208008.0,2021.0,4.0,3.0,0
2021-04-21 08:19:52,25-34,Government & Public Administration,public health officer,Contract role,40721.0,0.0,USD equivalent,Ireland,N/A,Chicago,5-7 years,5-7 years,PhD,Another option not listed here,0,0.09878441510091739,-0.7446372705872762,-0.4666212985712765,6.0,3.0,3.0,3.0,False,False,False,True,False,False,False,False,74818.29048831394,10180.25,40721.0,2021.0,4.0,2.0,0
2021-04-29 14:56:38,45-54,Hospitality,front desk manager,none,92508.0,0.0,none,Usa,Florida,Unknown,41 years or more,41 years or more,PhD,White,0,0.3139627411209913,0.31082940151430233,-0.4666212985712765,6.0,5.0,7.0,7.0,False,False,True,False,False,False,False,True,58418.15139348958,11563.5,92508.0,2021.0,4.0,3.0,0
,25-34,Marketing & Advertising,digital marketing specialist,Entry level position,79607.0,3419.0,none,Canada,N/A,Unknown,5-7 years,5-7 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.260358253817518,0.04789516055069244,0.08411591072253663,3.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,84202.25914351402,19901.75,83026.0,,,,0
2021-04-20 10:37:43,25-34,Engineering,principal engineer,none,125476.0,0.0,none,Canada,N/A,Chicago,2 - 4 years,2 - 4 years,Master's degree,Prefer not to say,0,0.4509469080399053,0.9827475517420591,-0.4666212985712765,4.0,3.0,2.0,2.0,False,False,True,False,False,False,False,True,96125.9174526042,41825.333333333336,125476.0,2021.0,4.0,1.0,0
2021-04-19 10:35:32,35-44,Government & Public Administration,program manager,none,105983.0,0.0,USD equivalent,United States,California,Unknown,11 - 20 years,11 - 20 years,Master's degree,Black or African American,0,0.3699522354558726,0.585462290203911,-0.4666212985712765,4.0,4.0,5.0,5.0,False,False,False,False,False,False,False,True,74818.29048831394,17663.833333333332,105983.0,2021.0,4.0,0.0,0
2021-04-13 22:33:32,55-64,Food & Beverage,chef,Government pay scale,37318.0,3674.0,none,Sweden,N/A,Los Angeles,2 - 4 years,2 - 4 years,Some college,Multiracial,0,0.08464473055757037,-0.8139935392485556,0.12519166046512872,2.0,6.0,2.0,2.0,False,False,True,False,False,False,False,False,55626.60619015303,12439.333333333334,40992.0,2021.0,4.0,1.0,0
,35-44,Insurance,claims adjuster,Commission based,82421.0,3547.0,none,Australia,N/A,Unknown,11 - 20 years,11 - 20 years,College degree,White,0,0.2720506053617373,0.10524706769522373,0.10473432627960247,3.0,4.0,5.0,5.0,False,False,False,False,False,False,False,True,68254.26749306914,13736.833333333334,85968.0,,,,0
